loan_amnt,int_rate,annual_inc,dti,fico_range_low,revol_util,loan_to_income,grade_encoded,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,home_ownership_OWN,home_ownership_RENT,default,emp_length_10+ years,emp_length_2 years,emp_length_3 years,emp_length_4 years,emp_length_5 years,emp_length_6 years,emp_length_7 years,emp_length_8 years,emp_length_9 years,emp_length_< 1 year,emp_length_Unknown
28000.0,18.2,17000.0,136.97,675.0,32.1,1.6470588235294117,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18000.0,11.22,200000.0,24.44,675.0,84.7,0.09,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29550.0,17.57,70000.0,28.89,675.0,54.8,0.42214285714285715,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20000.0,16.99,60000.0,22.74,680.0,64.3,0.3333333333333333,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15000.0,7.26,140000.0,19.24,705.0,53.9,0.10714285714285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4000.0,16.99,30000.0,6.95,665.0,2.0,0.13333333333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4000.0,10.64,275000.0,2.94,675.0,54.5,0.014545454545454545,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,9.76,128000.0,11.35,780.0,20.5,0.078125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11000.0,7.89,60000.0,8.96,685.0,43.6,0.18333333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13000.0,7.89,61500.0,25.27,680.0,36.8,0.21138211382113822,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,13.18,120000.0,17.14,690.0,42.0,0.08333333333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000.0,11.22,120000.0,16.54,690.0,98.6,0.08333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,11.22,120000.0,4.64,670.0,22.5,0.1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24050.0,18.2,188000.0,34.34,675.0,85.0,0.12792553191489361,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15000.0,5.32,76000.0,11.94,725.0,50.1,0.19736842105263158,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,5.32,70000.0,26.8,770.0,27.3,0.14285714285714285,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18000.0,13.18,56000.0,15.6,665.0,28.3,0.32142857142857145,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14025.0,24.99,39000.0,33.42,680.0,37.0,0.3596153846153846,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22400.0,13.67,70000.0,12.58,690.0,42.9,0.32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13600.0,10.64,33200.0,9.94,720.0,77.2,0.40963855421686746,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18000.0,12.59,62000.0,24.04,665.0,74.3,0.2903225806451613,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4000.0,17.57,75000.0,9.58,665.0,83.0,0.05333333333333334,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27900.0,13.18,105000.0,21.43,710.0,32.4,0.26571428571428574,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7750.0,12.59,30000.0,12.96,680.0,60.2,0.25833333333333336,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15000.0,13.67,60000.0,4.76,665.0,67.4,0.25,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26400.0,7.89,125000.0,19.76,695.0,86.9,0.2112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12650.0,16.99,37000.0,37.95,695.0,81.0,0.3418918918918919,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24000.0,18.49,50000.0,18.41,685.0,95.6,0.48,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6400.0,13.67,43000.0,18.42,700.0,38.6,0.14883720930232558,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11475.0,15.41,40000.0,23.7,730.0,50.3,0.286875,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7150.0,16.55,52000.0,34.8,660.0,42.4,0.1375,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,9.76,71119.26,21.55,675.0,53.0,0.14060888710034386,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,8.38,42000.0,28.39,670.0,21.1,0.35714285714285715,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000.0,16.99,38500.0,32.36,690.0,54.2,0.05194805194805195,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5000.0,18.99,29000.0,15.19,675.0,64.5,0.1724137931034483,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000.0,7.26,83000.0,11.19,735.0,89.4,0.12048192771084337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,11.22,365000.0,6.96,705.0,17.2,0.0958904109589041,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,9.17,60000.0,24.6,665.0,50.0,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2400.0,11.22,29832.0,6.11,665.0,91.2,0.08045052292839903,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4800.0,11.99,15396.0,9.51,715.0,27.7,0.3117692907248636,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
15500.0,11.99,35000.0,30.72,715.0,53.4,0.44285714285714284,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7000.0,8.38,51000.0,5.08,665.0,40.7,0.13725490196078433,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
30000.0,14.48,84000.0,32.39,720.0,63.3,0.35714285714285715,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7000.0,13.67,42000.0,17.91,660.0,85.0,0.16666666666666666,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5200.0,13.67,30000.0,38.15,690.0,30.5,0.17333333333333334,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28000.0,18.2,80000.0,26.3,660.0,86.2,0.35,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12000.0,14.48,62000.0,26.62,660.0,42.8,0.1935483870967742,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000.0,9.76,40000.0,3.54,690.0,40.4,0.15,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19600.0,12.59,95000.0,13.01,660.0,69.8,0.2063157894736842,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4000.0,16.55,101366.0,13.85,670.0,94.8,0.03946096324211274,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,7.89,170000.0,6.54,700.0,34.6,0.20588235294117646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,13.67,500000.0,17.11,680.0,78.5,0.02,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8800.0,9.17,30000.0,20.8,660.0,37.8,0.29333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3000.0,11.22,30000.0,21.2,695.0,48.6,0.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25000.0,7.26,140000.0,20.66,680.0,65.0,0.17857142857142858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,16.99,26000.0,39.96,690.0,53.7,0.38461538461538464,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
9000.0,14.48,80000.0,19.91,690.0,50.7,0.1125,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7000.0,11.22,120000.0,6.11,670.0,59.5,0.058333333333333334,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7000.0,7.89,101540.0,19.56,740.0,34.0,0.06893834941894819,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14400.0,7.89,55000.0,33.18,700.0,12.4,0.26181818181818184,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16000.0,7.89,143095.0,27.29,730.0,50.1,0.1118138299730948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,11.22,275000.0,12.17,665.0,76.7,0.12727272727272726,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15000.0,13.67,48000.0,26.56,690.0,45.1,0.3125,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4000.0,7.89,56000.0,36.8,700.0,76.0,0.07142857142857142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31275.0,17.86,68000.0,16.63,740.0,48.3,0.45992647058823527,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14000.0,12.59,34000.0,27.21,680.0,40.9,0.4117647058823529,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000.0,15.41,43000.0,36.34,660.0,73.3,0.046511627906976744,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5000.0,8.38,88000.0,7.0,665.0,85.2,0.056818181818181816,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15175.0,18.2,30368.0,28.7,680.0,82.1,0.4997036354056902,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24000.0,11.22,150000.0,26.06,675.0,59.4,0.16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21000.0,12.59,128000.0,8.66,705.0,77.8,0.1640625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16800.0,5.32,45000.0,11.07,680.0,67.3,0.37333333333333335,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
15000.0,11.22,130000.0,11.02,660.0,66.7,0.11538461538461539,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32000.0,8.38,105000.0,16.77,790.0,16.5,0.3047619047619048,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15000.0,11.22,57000.0,36.04,670.0,64.3,0.2631578947368421,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000.0,13.18,30000.0,33.13,665.0,89.9,0.26666666666666666,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,7.26,40000.0,2.85,815.0,8.5,0.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,13.18,110000.0,11.87,695.0,64.2,0.10909090909090909,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16000.0,6.89,130000.0,14.39,715.0,23.1,0.12307692307692308,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4000.0,11.99,38214.44,17.96,700.0,46.7,0.1046724745933736,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
6400.0,15.41,46000.0,19.67,665.0,33.5,0.1391304347826087,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,20.99,105000.0,17.67,665.0,45.7,0.3333333333333333,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24150.0,18.49,73000.0,8.35,660.0,72.5,0.3308219178082192,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12825.0,10.64,66820.0,16.61,685.0,2.5,0.19193355282849447,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20000.0,12.59,225000.0,13.92,660.0,71.8,0.08888888888888889,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14500.0,11.22,50750.0,29.39,710.0,52.3,0.2857142857142857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,11.22,23749.0,13.65,685.0,82.1,0.25264221651437957,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16650.0,12.59,45000.0,10.72,670.0,77.8,0.37,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24000.0,9.17,125000.0,19.52,720.0,12.4,0.192,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11000.0,8.38,35000.0,18.52,745.0,6.3,0.3142857142857143,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22000.0,11.22,98161.0,23.59,720.0,74.0,0.2241215961532584,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23325.0,13.67,105000.0,22.71,705.0,34.5,0.22214285714285714,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30000.0,13.18,75000.0,19.49,700.0,61.3,0.4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1000.0,22.99,47000.0,31.54,670.0,97.9,0.02127659574468085,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35000.0,17.57,120000.0,15.58,695.0,58.0,0.2916666666666667,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2800.0,13.18,52000.0,23.36,660.0,34.8,0.05384615384615385,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13000.0,7.89,70000.0,16.79,725.0,41.6,0.18571428571428572,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18200.0,10.64,51000.0,8.8,675.0,18.0,0.3568627450980392,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,13.67,60000.0,3.42,660.0,70.6,0.16666666666666666,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33300.0,19.99,82500.0,30.89,675.0,79.3,0.4036363636363636,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9600.0,17.86,48000.0,13.9,700.0,1.7,0.2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
33600.0,13.18,80000.0,27.73,670.0,48.0,0.42,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3000.0,10.64,59000.0,12.88,680.0,67.4,0.05084745762711865,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
30000.0,13.18,100000.0,19.3,705.0,50.9,0.3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7000.0,5.32,97500.0,12.1,710.0,25.5,0.07179487179487179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13000.0,5.32,105000.0,18.32,695.0,54.6,0.12380952380952381,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13925.0,16.99,38700.0,27.26,685.0,80.0,0.35981912144702843,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8500.0,12.59,65000.0,12.87,685.0,71.5,0.13076923076923078,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8500.0,14.48,85000.0,30.09,680.0,17.4,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
5500.0,6.24,80000.0,18.94,730.0,35.6,0.06875,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5000.0,8.38,103000.0,13.78,675.0,25.7,0.04854368932038835,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12200.0,13.67,60000.0,12.02,665.0,63.0,0.20333333333333334,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15000.0,12.59,58000.0,2.65,685.0,48.1,0.25862068965517243,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14000.0,13.67,43000.0,36.65,665.0,50.0,0.32558139534883723,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13200.0,11.99,110000.0,9.79,670.0,27.6,0.12,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5000.0,13.18,72000.0,8.19,660.0,98.1,0.06944444444444445,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30000.0,15.41,130883.0,8.17,685.0,41.7,0.22921234996141593,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11000.0,5.32,138000.0,10.37,760.0,29.4,0.07971014492753623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14000.0,10.64,100000.0,6.42,730.0,39.4,0.14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22675.0,17.57,72000.0,22.15,730.0,31.2,0.31493055555555555,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,7.89,92000.0,31.17,680.0,81.2,0.10869565217391304,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,7.26,180000.0,23.87,730.0,54.6,0.13333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7000.0,7.89,30000.0,16.3,665.0,4.0,0.23333333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28000.0,14.48,550000.0,9.15,680.0,53.8,0.05090909090909091,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10000.0,7.89,106000.0,19.48,685.0,91.6,0.09433962264150944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,11.99,105000.0,25.54,665.0,64.5,0.19047619047619047,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24000.0,16.55,48000.0,20.1,660.0,71.1,0.5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14000.0,17.57,48000.0,8.88,695.0,22.2,0.2916666666666667,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7000.0,13.67,280000.0,22.14,695.0,89.1,0.025,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9000.0,8.38,65000.0,18.89,665.0,35.1,0.13846153846153847,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25000.0,20.99,75000.0,12.21,665.0,100.0,0.3333333333333333,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11000.0,7.89,33000.0,3.64,765.0,11.7,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16000.0,10.64,97000.0,26.82,680.0,95.1,0.16494845360824742,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6000.0,10.64,70000.0,33.97,695.0,90.1,0.08571428571428572,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,18.2,68000.0,22.4,675.0,37.1,0.22058823529411764,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20000.0,12.59,69500.0,11.95,665.0,63.3,0.28776978417266186,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
16000.0,6.89,90000.0,20.77,690.0,86.8,0.17777777777777778,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16000.0,16.55,60000.0,34.36,715.0,38.2,0.26666666666666666,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27000.0,9.76,111000.0,9.34,720.0,43.2,0.24324324324324326,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,12.59,90000.0,23.1,685.0,69.1,0.26666666666666666,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1500.0,10.64,36000.0,30.57,700.0,25.1,0.041666666666666664,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21600.0,17.86,70000.0,22.99,675.0,60.4,0.30857142857142855,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000.0,11.99,72000.0,16.5,680.0,36.6,0.08333333333333333,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9300.0,14.48,40000.0,32.07,710.0,67.7,0.2325,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11500.0,27.88,32000.0,23.18,660.0,73.9,0.359375,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13000.0,13.67,75000.0,17.31,675.0,92.6,0.17333333333333334,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12150.0,20.99,68000.0,22.35,660.0,75.3,0.1786764705882353,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28550.0,18.2,97484.0,30.51,685.0,75.1,0.29286857330433713,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12000.0,8.38,59000.0,34.36,685.0,62.8,0.2033898305084746,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000.0,11.99,74000.0,18.72,715.0,86.2,0.10810810810810811,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14000.0,11.99,38000.0,32.41,725.0,85.0,0.3684210526315789,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27600.0,9.17,100000.0,10.98,690.0,66.0,0.276,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27975.0,9.17,90640.0,29.62,705.0,81.8,0.30863857016769636,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16000.0,7.26,60000.0,28.36,680.0,50.6,0.26666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000.0,16.55,50000.0,33.94,675.0,69.1,0.32,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
18000.0,18.99,71900.0,18.38,705.0,52.1,0.25034770514603616,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,11.99,40000.0,24.66,735.0,37.8,0.25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7000.0,13.67,46000.0,21.86,670.0,36.7,0.15217391304347827,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9675.0,16.99,42000.0,34.52,660.0,86.7,0.23035714285714284,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
